#{"t_start": 1747816997.7497945, "env_id": "None"}
r,l,t
306.881109,45,1196.225928
1848.679232,200,1196.673567
1063.622736,200,1197.051177
1063.22526,200,1197.427892
1258.104401,200,1200.876611
1367.037692,200,1201.394553
1339.367367,200,1201.917598
1686.89669,200,1202.215395
1235.664938,200,1202.514426
474.539583,75,1202.650337
884.070183,200,1202.928874
1323.74531,200,1203.209021
1147.954647,200,1203.474997
964.411648,200,1203.768484
1106.222115,200,1204.123642
1333.887715,200,1206.938422
1009.971983,200,1207.217353
1634.625966,200,1207.46144
623.206389,102,1207.630638
1521.37549,200,1207.884424
1051.371799,200,1208.142534
966.969085,200,1208.423075
1449.783184,200,1208.715731
1300.418681,200,1209.164891
201.274278,23,1209.203565
1295.051863,200,1209.530119
1427.859006,200,1212.513834
1145.218954,200,1212.82155
1112.224979,200,1213.089502
817.881775,200,1213.379411
1021.011554,200,1213.641445
1503.103469,200,1213.995526
1409.366021,200,1214.294924
982.660506,200,1214.562578
699.338329,200,1214.834005
1222.914821,200,1215.10883
1293.692037,200,1215.380437
1198.805893,200,1218.221252
1328.418242,200,1218.466613
745.166961,200,1218.811396
1537.606778,200,1219.128636
1256.733081,200,1219.442647
936.201405,200,1219.775614
1311.340641,200,1220.104428
978.268755,200,1220.384337
1142.606464,200,1220.64308
741.150594,200,1220.913263
1252.256435,200,1223.841336
1452.397479,200,1224.141586
999.074603,200,1224.421866
830.378255,200,1224.679873
875.373354,200,1224.975985
1559.151767,200,1225.336678
854.138541,200,1225.60715
680.989362,200,1225.883598
957.024361,200,1226.190116
1442.985093,200,1226.489016
1443.678083,200,1229.355764
1208.948782,200,1229.657605
972.622009,200,1229.917504
1256.403848,200,1230.192084
1167.542414,200,1230.441524
1022.418307,200,1230.728674
1042.910322,200,1230.994382
964.948487,200,1231.425451
540.68053,115,1231.683056
471.778837,200,1231.998135
664.417586,200,1232.252558
953.271556,200,1235.156939
894.68035,200,1235.485433
1293.858942,200,1235.810565
1544.045569,200,1236.226068
1092.294054,200,1236.532071
1185.637317,200,1236.808533
695.99033,200,1237.113759
928.131156,200,1237.377904
1068.995781,200,1237.64626
158.8394,14,1237.663249
895.364745,200,1237.921246
1091.962969,200,1240.960753
1399.272628,200,1241.340493
1326.277713,200,1241.595965
1240.291628,200,1241.907857
1118.043067,200,1242.25842
917.646954,200,1242.529331
1444.755308,200,1242.81326
1212.439399,200,1243.092318
1003.574686,200,1243.41818
1107.540636,200,1243.746639
880.831898,200,1246.686091
762.910591,200,1246.967874
514.341548,200,1247.235059
490.472303,60,1247.321428
1218.323083,200,1247.587179
