#{"t_start": 1750312550.00686, "env_id": "None"}
r,l,t
22.017268,42,1801.7-43.281458,250,1802.067236
19.919737,89,1802.55591
-410.319061,250,1804.094578
-77.843881,147,1804.913056
7.621392,63,1805.256922
29.461756,17,1805.390467
9.233748,78,1805.945933
-4.859909,152,1806.796845
23.948687,24,1806.931415
25.882513,29,1823.595752
-56.895515,250,1827.33284
6.60619,110,1828.028393
29.083576,12,1828.119606
7.140174,190,1829.223784
27.356319,12,1829.30661
-34.93145,250,1830.853482
2.468519,235,1832.162089
26.383952,53,1832.4756
15.012464,147,1833.381146
29.492798,11,1833.450706
25.577222,12,1833.512571
8.059894,52,1833.884855
-27.720026,250,1835.175187
12.36601,31,1835.398075
17.854912,36,1835.656699
2.159453,55,1836.026401
19.56742,96,1836.565413
27.016157,7,1836.607755
28.972229,15,1836.697757
27.596303,19,1836.998097
-42.177038,86,1837.575006
26.673685,38,1837.820357
26.136914,29,1838.048278
1.23776,38,1831.582035
26.359465,19,1831.703046
14.717704,43,1831.92713
-27.840717,250,1833.43271
-29.602367,250,1834.8019
24.114522,61,1835.134871
27.129493,7,1835.182207
-22.179293,59,1835.603553
28.090635,34,1835.844716
-112.234809,250,1837.580305
27.788173,31,1837.772763
29.813934,16,1837.904763
17.624843,40,1838.198489
.100657
26.240447,30,1836.259775
14.874285,37,1836.469241
24.752221,24,1836.597095
23.976713,27,1836.977175
-13.845313,103,1837.661093
20.61838,64,1838.109527
30.260828,9,1838.21343
